Function ID,Name,Ana sen JC8 2547132134
KO:K06127,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201] (COQ5)",0
KO:K06131,cardiolipin synthase A/B [EC:2.7.8.-] (clsA_B),1
KO:K06132,cardiolipin synthase C [EC:2.7.8.-] (clsC),0
KO:K06134,ubiquinone biosynthesis monooxygenase Coq7 [EC:1.14.13.-] (COQ7),0
KO:K06151,gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3] (E1.1.99.3A),0
KO:K06152,gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3] (E1.1.99.3G),0
KO:K06208,chorismate mutase [EC:5.4.99.5] (aroH),0
KO:K06209,chorismate mutase [EC:5.4.99.5] (pheB),0
KO:K06210,nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18] (NMNAT),0
KO:K06211,"HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22] (nadR)",0
KO:K06443,"lycopene beta-cyclase [EC:5.5.1.19] (lcyB, crtL1, crtY)",0
KO:K06444,"lycopene epsilon-cyclase [EC:5.5.1.18] (lcyE, crtL2)",0
KO:K06445,acyl-CoA dehydrogenase [EC:1.3.99.-] (fadE),0
KO:K06446,acyl-CoA dehydrogenase [EC:1.3.99.-] (DCAA),0
KO:K06447,succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71] (astD),0
KO:K06718,"L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178] (ectA)",0
KO:K06720,L-ectoine synthase [EC:4.2.1.108] (ectC),0
KO:K06859,"glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9] (pgi1)",0
KO:K06863,5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23] (purP),0
KO:K06879,7-cyano-7-deazaguanine reductase [EC:1.7.1.13] (queF),0
KO:K06881,bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3] (nrnA),1
KO:K06920,7-cyano-7-deazaguanine synthase [EC:6.3.4.20] (queC),0
KO:K06928,nucleoside-triphosphatase [EC:3.6.1.15] (NTPCR),0
KO:K06982,pantoate kinase [EC:2.7.1.169] (pok),0
KO:K06989,aspartate dehydrogenase [EC:1.4.1.21] (nadX),0
KO:K07029,diacylglycerol kinase (ATP) [EC:2.7.1.107] (dagK),1
KO:K07102,anomeric MurNAc/GlcNAc kinase [EC:2.7.1.-] (amgK),0
KO:K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2] (catE)",0
KO:K07106,N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126] (murQ),0
KO:K07127,"5-hydroxyisourate hydrolase [EC:3.5.2.17] (uraH, pucM, hiuH)",0
KO:K07130,arylformamidase [EC:3.5.1.9] (kynB),0
KO:K07151,dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.99.18] (STT3),0
KO:K07173,S-ribosylhomocysteine lyase [EC:4.4.1.21] (luxS),0
KO:K07249,retinal dehydrogenase [EC:1.2.1.36] (E1.2.1.36),0
KO:K07250,4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22] (gabT),0
KO:K07251,thiamine kinase [EC:2.7.1.89] (thiK),0
KO:K07258,"D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4] (dacC, dacA, dacD)",1
KO:K07384,pinene synthase [EC:4.2.3.119 4.2.3.120] (AG3),0
KO:K07385,"1,8-cineole synthase [EC:4.2.3.108] (TPS-Cin)",0
KO:K07404,6-phosphogluconolactonase [EC:3.1.1.31] (pgl),0
KO:K07405,alpha-amylase [EC:3.2.1.1] (E3.2.1.1A),0
KO:K07408,"cytochrome P450, family 1, subfamily A, polypeptide 1 [EC:1.14.14.1] (CYP1A1)",0
KO:K07409,"cytochrome P450, family 1, subfamily A, polypeptide 2 [EC:1.14.14.1] (CYP1A2)",0
KO:K07411,"cytochrome P450, family 2, subfamily A [EC:1.14.14.1] (CYP2A)",0
KO:K07412,"cytochrome P450, family 2, subfamily B [EC:1.14.14.1] (CYP2B)",0
KO:K07413,"cytochrome P450, family 2, subfamily C [EC:1.14.14.1] (CYP2C)",0
KO:K07415,"cytochrome P450, family 2, subfamily E, polypeptide 1 [EC:1.14.13.-] (CYP2E1)",0
KO:K07418,"cytochrome P450, family 2, subfamily J [EC:1.14.14.1] (CYP2J)",0
KO:K07419,vitamin D 25-hydroxylase [EC:1.14.13.159] (CYP2R1),0
KO:K07420,"cytochrome P450, family 2, subfamily S, polypeptide 1 [EC:1.14.14.1] (CYP2S1)",0
KO:K07422,"cytochrome P450, family 2, subfamily U, polypeptide 1 (CYP2U1)",0
KO:K07424,"cytochrome P450, family 3, subfamily A [EC:1.14.14.1] (CYP3A)",0
KO:K07425,alkane 1-monooxygenase [EC:1.14.15.3] (CYP4A),0
KO:K07431,sterol 12-alpha-hydroxylase [EC:1.14.18.8 1.14.13.96] (CYP8B1),0
KO:K07432,"beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141] (ALG13)",0
KO:K07433,steroid 11beta-monooxygenase / corticosterone 18-monooxygenase [EC:1.14.15.4 1.14.15.5] (CYP11B2),0
KO:K07434,aromatase [EC:1.14.14.14] (CYP19A),0
KO:K07436,vitamin D3 24-hydroxylase [EC:1.14.13.126] (CYP24A1),0
KO:K07437,"cytochrome P450, family 26, subfamily A (CYP26A)",0
KO:K07438,25-hydroxyvitamin D3 1alpha-hydroxylase [EC:1.14.13.13] (CYP27B),0
KO:K07441,"beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141] (ALG14)",0
KO:K07508,acetyl-CoA acyltransferase 2 [EC:2.3.1.16] (ACAA2),0
KO:K07509,acetyl-CoA acyltransferase [EC:2.3.1.16] (HADHB),0
KO:K07511,enoyl-CoA hydratase [EC:4.2.1.17] (ECHS1),0
KO:K07512,"mitochondrial trans-2-enoyl-CoA reductase [EC:1.3.1.38] (MECR, NRBF1)",0
KO:K07513,acetyl-CoA acyltransferase 1 [EC:2.3.1.16] (ACAA1),0
KO:K07514,"enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8] (EHHADH)",0
KO:K07515,enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211] (HADHA),0
KO:K07516,3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35] (fadN),0
KO:K07537,"cyclohexa-1,5-dienecarbonyl-CoA hydratase [EC:4.2.1.100] (dch)",0
KO:K07538,6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368] (had),0
KO:K07539,6-oxocyclohex-1-ene-carbonyl-CoA hydrolase [EC:3.7.1.21] (oah),0
KO:K07540,benzylsuccinate synthase [EC:4.1.99.11] (E4.1.99.11),0
KO:K07541,"phosphatidylinositol glycan, class X (PIGX)",0
KO:K07542,"phosphatidylinositol glycan, class V [EC:2.4.1.-] (PIGV)",0
KO:K07543,benzylsuccinate CoA-transferase BbsE subunit [EC:2.8.3.15] (bbsE),0
KO:K07544,benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15] (bbsF),0
KO:K07545,(R)-benzylsuccinyl-CoA dehydrogenase [EC:1.3.8.3] (bbsG),0
KO:K07546,E-phenylitaconyl-CoA hydratase [EC:4.2.1.-] (bbsH),0
KO:K07547,2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit [EC:1.1.1.35] (bbsC),0
KO:K07548,2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.35] (bbsD),0
KO:K07549,benzoylsuccinyl-CoA thiolase BbsA subunit [EC:2.3.1.-] (bbsA),0
KO:K07550,benzoylsuccinyl-CoA thiolase BbsB subunit [EC:2.3.1.-] (bbsB),0
KO:K07553,"beta-1,4-galactosyltransferase 6 [EC:2.4.1.274] (B4GALT6)",0
KO:K07632,"galactoside alpha-1,3-fucosyltransferase 4 [EC:2.4.1.-] (FUT4)",0
KO:K07633,"galactoside alpha-1,3-fucosyltransferase 5 [EC:2.4.1.65] (FUT5)",0
KO:K07634,"galactoside alpha-1,3-fucosyltransferase 6 [EC:2.4.1.65] (FUT6)",0
KO:K07635,"galactoside alpha-1,3-fucosyltransferase 7 [EC:2.4.1.-] (FUT7)",0
KO:K07732,"riboflavin kinase, archaea type [EC:2.7.1.161] (rfk)",0
KO:K07748,"sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.170] (E1.1.1.170, NSDHL, ERG26)",0
KO:K07750,"methylsterol monooxygenase [EC:1.14.13.72] (E1.14.13.72, SC4MOL, ERG25)",0
KO:K07751,PepB aminopeptidase [EC:3.4.11.23] (pepB),0
KO:K07758,pyridoxal phosphatase [EC:3.1.3.74] (PDXP),0
KO:K07819,"beta-1,3-galactosyltransferase 1 [EC:2.4.1.-] (B3GALT1)",0
KO:K07820,"beta-1,3-galactosyltransferase 2 [EC:2.4.1.-] (B3GALT2)",0
KO:K07824,benzoate 4-monooxygenase [EC:1.14.13.12] (E1.14.13.12),0
KO:K07964,heparanase 1 [EC:3.2.1.166] (HPSE),0
KO:K07965,heparanase 2 [EC:3.2.1.-] (HPSE2),0
KO:K07966,"beta-1,4-galactosyltransferase 1 [EC:2.4.1.22 2.4.1.90 2.4.1.38 2.4.1.-] (B4GALT1)",0
KO:K07967,"beta-1,4-galactosyltransferase 2 [EC:2.4.1.22 2.4.1.90 2.4.1.38 2.4.1.-] (B4GALT2)",0
KO:K07968,"beta-1,4-galactosyltransferase 3 [EC:2.4.1.90 2.4.1.38 2.4.1.-] (B4GALT3)",0
KO:K07969,"beta-1,4-galactosyltransferase 4 [EC:2.4.1.90 2.4.1.275 2.4.1.-] (B4GALT4)",0
KO:K07970,"beta-1,3-N-acetylglucosaminyltransferase 3 [EC:2.4.1.-] (B3GNT3)",0
KO:K07971,"beta-1,3-N-acetylglucosaminyltransferase 4 [EC:2.4.1.-] (B3GNT4)",0
KO:K08021,arachidonate 12-lipoxygenase (R-type) [EC:1.13.11.-] (ALOX12B),0
KO:K08022,arachidonate 15-lipoxygenase (second type) / 8-lipoxygenase (S-type) [EC:1.13.11.33 1.13.11.-] (ALOX15B),0
KO:K08074,ADP-dependent glucokinase [EC:2.7.1.147] (ADPGK),0
KO:K08081,tropinone reductase I [EC:1.1.1.206] (TR1),0
KO:K08093,3-hexulose-6-phosphate synthase [EC:4.1.2.43] (hxlA),0
KO:K08094,6-phospho-3-hexuloisomerase [EC:5.3.1.27] (hxlB),0
KO:K08096,GTP cyclohydrolase IIa [EC:3.5.4.29] (gch3),0
KO:K08099,chlorophyllase [EC:3.1.1.14] (E3.1.1.14),0
KO:K08232,monodehydroascorbate reductase (NADH) [EC:1.6.5.4] (E1.6.5.4),0
KO:K08246,cycloeucalenol cycloisomerase [EC:5.5.1.9] (CPI1),0
KO:K08260,adenosylcobinamide hydrolase [EC:3.5.1.90] (cbiZ),0
KO:K08264,heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),0
KO:K08265,heterodisulfide reductase subunit E [EC:1.8.98.1] (hdrE),0
KO:K08281,nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-] (pncA),0
KO:K08289,phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2] (purT),0
KO:K08302,"tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40] (gatY-kbaY)",1
KO:K08318,4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373] (yihU),0
KO:K08322,L-gulonate 5-dehydrogenase [EC:1.1.1.380] (rspB),0
KO:K08323,"mannonate dehydratase [EC:4.2.1.8] (rspA, manD)",0
KO:K08324,succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24] (sad),0
KO:K08351,biotin/methionine sulfoxide reductase [EC:1.-.-.-] (bisC),0
KO:K08591,glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15] (plsY),1
KO:K08660,cytosolic nonspecific dipeptidase [EC:3.4.13.18] (CNDP2),0
KO:K08678,"UDP-glucuronate decarboxylase [EC:4.1.1.35] (UXS1, uxs)",0
KO:K08679,UDP-glucuronate 4-epimerase [EC:5.1.3.6] (E5.1.3.6),0
KO:K08680,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20] (menH)",0
KO:K08683,3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178] (HSD17B10),0
KO:K08687,N-carbamoylsarcosine amidase [EC:3.5.1.59] (E3.5.1.59),0
KO:K08688,creatinase [EC:3.5.3.3] (E3.5.3.3),0
KO:K08689,"biphenyl 2,3-dioxygenase alpha subunit [EC:1.14.12.18] (bphAa, bphA1, bphA)",0
KO:K08690,"cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase [EC:1.3.1.56] (bphB)",0
KO:K08693,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5] (yfkN)",0
KO:K08710,N-isopropylammelide isopropylaminohydrolase [EC:3.5.99.4] (atzC),0
KO:K08723,5'-nucleotidase [EC:3.1.3.5] (yjjG),0
KO:K08726,soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76] (EPHX2),0
KO:K08729,phosphatidylserine synthase 1 [EC:2.7.8.-] (PTDSS1),0
KO:K08730,phosphatidylserine synthase 2 [EC:2.7.8.29] (PTDSS2),0
KO:K08738,cytochrome c (CYC),0
KO:K08744,cardiolipin synthase (CMP-forming) [EC:2.7.8.41] (CRLS),0
KO:K08748,"solute carrier family 27 (fatty acid transporter), member 5 [EC:6.2.1.7] (SLC27A5, FATP5)",0
KO:K08764,"sterol carrier protein 2 [EC:2.3.1.176] (SCP2, SCPX)",0
KO:K08901,photosystem II oxygen-evolving enhancer protein 3 (psbQ),0
KO:K08902,photosystem II Psb27 protein (psb27),0
KO:K08903,photosystem II 13kDa protein (psb28),0
KO:K08904,photosystem II Psb28-2 protein (psb28-2),0
KO:K08905,photosystem I subunit V (psaG),0
KO:K08912,light-harvesting complex II chlorophyll a/b binding protein 1 (LHCB1),0
KO:K08913,light-harvesting complex II chlorophyll a/b binding protein 2 (LHCB2),0
KO:K08914,light-harvesting complex II chlorophyll a/b binding protein 3 (LHCB3),0
KO:K08915,light-harvesting complex II chlorophyll a/b binding protein 4 (LHCB4),0
KO:K08916,light-harvesting complex II chlorophyll a/b binding protein 5 (LHCB5),0
KO:K08917,light-harvesting complex II chlorophyll a/b binding protein 6 (LHCB6),0
KO:K08963,methylthioribose-1-phosphate isomerase [EC:5.3.1.23] (mtnA),0
KO:K08964,methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109] (mtnB),0
KO:K08965,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5] (mtnW)",0
KO:K08966,2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87] (mtnX),0
KO:K08967,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54] (mtnD, mtnZ, ADI1)",0
KO:K08969,"aminotransferase [EC:2.6.1.-] (mtnE, mtnV)",0
KO:K09007,"GTP cyclohydrolase I [EC:3.5.4.16] (GCH4, folE)",0
KO:K09011,D-citramalate synthase [EC:2.3.1.182] (cimA),0
KO:K09018,pyrimidine oxygenase [EC:1.14.99.46] (rutA),0
KO:K09019,3-hydroxypropanoate dehydrogenase [EC:1.1.1.-] (rutE),0
KO:K09020,ureidoacrylate peracid hydrolase [EC:3.5.1.110] (rutB),0
KO:K09021,aminoacrylate peracid reductase (rutC),0
KO:K09023,aminoacrylate hydrolase [EC:3.5.1.-] (rutD),0
KO:K09024,flavin reductase [EC:1.5.1.-] (rutF),0
KO:K09065,N-acetylornithine carbamoyltransferase [EC:2.1.3.9] (argF),0
KO:K09210,krueppel-like factor 15 (KLF15),0
KO:K09251,putrescine aminotransferase [EC:2.6.1.82] (patA),0
KO:K09457,7-cyano-7-deazaguanine reductase [EC:1.7.1.13] (queF),0
KO:K09458,3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179] (fabF),0
KO:K09459,phosphonopyruvate decarboxylase [EC:4.1.1.82] (E4.1.1.82),0
KO:K09469,2-aminoethylphosphonate-pyruvate transaminase (aepZ),0
KO:K09470,gamma-glutamylputrescine synthase [EC:6.3.1.11] (puuA),0
KO:K09471,"gamma-glutamylputrescine oxidase [EC:1.4.3.-] (puuB, ordL)",0
KO:K09472,"gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase [EC:1.2.1.-] (puuC, aldH)",0
KO:K09473,gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94] (puuD),0
KO:K09478,short/branched chain acyl-CoA dehydrogenase [EC:1.3.99.12] (ACADSB),0
KO:K09479,very long chain acyl-CoA dehydrogenase [EC:1.3.8.9] (ACADVL),0
KO:K09480,digalactosyldiacylglycerol synthase [EC:2.4.1.241] (E2.4.1.241),0
KO:K09482,glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7] (gatD),0
KO:K09587,"steroid 22-alpha-hydroxylase [EC:1.14.13.-] (CYP90B1, DWF4)",0
KO:K09589,"steroid 3-oxidase [EC:1.14.-.-] (CYP90D2, D2)",0
KO:K09590,"brassinosteroid-6-oxidase 1 [EC:1.14.-.-] (CYP85A1, BR6OX1)",0
KO:K09591,steroid 5-alpha-reductase [EC:1.3.1.22] (DET2),0
KO:K09653,"C1GALT1-specific chaperone 1 [EC:2.4.1.-] (C1GALT2, C1GALT1C1)",0
KO:K09658,"dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit (DPM2)",0
KO:K09659,dolichyl-phosphate mannosyltransferase polypeptide 3 (DPM3),0
KO:K09661,"mannosyl alpha-1,6-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B [EC:2.4.1.-] (MGAT5B)",0
KO:K09662,"N-acetylglucosaminyltransferase 3, mucin type [EC:2.4.1.-] (GCNT3)",0
KO:K09663,"beta-1,6-N-acetylglucosaminyltransferase 4 [EC:2.4.1.-] (GCNT4)",0
KO:K09680,type II pantothenate kinase [EC:2.7.1.33] (coaW),0
KO:K09698,nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24] (gltX),1
KO:K09699,"2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168] (DBT, bkdB)",0
KO:K09722,"4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36] (K09722, pps)",0
KO:K09753,cinnamoyl-CoA reductase [EC:1.2.1.44] (CCR),0
KO:K09754,"coumaroylquinate(coumaroylshikimate) 3'-monooxygenase [EC:1.14.13.36] (CYP98A3, C3'H)",0
KO:K09755,"ferulate-5-hydroxylase [EC:1.14.-.-] (CYP84A, F5H)",0
KO:K09758,aspartate 4-decarboxylase [EC:4.1.1.12] (asdA),0
KO:K09789,pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85] (bioG),0
KO:K09827,3-keto steroid reductase [EC:1.1.1.270] (ERG27),0
KO:K09828,delta24-sterol reductase [EC:1.3.1.72] (DHCR24),0
KO:K09829,C-8 sterol isomerase [EC:5.-.-.-] (ERG2),0
KO:K09831,C-22 sterol desaturase [EC:1.14.14.-] (ERG5),0
KO:K09833,"homogentisate phytyltransferase / homogentisate geranylgeranyltransferase [EC:2.5.1.115 2.5.1.116] (HPT, HGGT, ubiA)",0
KO:K09834,"tocopherol cyclase [EC:5.5.1.24] (VTE1, SXD1)",0
KO:K09835,"prolycopene isomerase [EC:5.2.1.13] (crtISO, crtH)",0
KO:K09837,"carotene epsilon-monooxygenase [EC:1.14.99.45] (LUT1, CYP97C1)",0
KO:K09838,"zeaxanthin epoxidase [EC:1.14.13.90] (ZEP, ABA1)",0
KO:K09839,"violaxanthin de-epoxidase [EC:1.23.5.1] (VDE, NPQ1)",0
KO:K09840,9-cis-epoxycarotenoid dioxygenase [EC:1.13.11.51] (NCED),0
KO:K09841,xanthoxin dehydrogenase [EC:1.1.1.288] (ABA2),0
KO:K09842,abscisic-aldehyde oxidase [EC:1.2.3.14] (AAO3),0
KO:K09844,"carotenoid 1,2-hydratase [EC:4.2.1.131] (crtC)",0
KO:K09845,"1-hydroxycarotenoid 3,4-desaturase [EC:1.3.99.27] (crtD)",0
KO:K09846,demethylspheroidene O-methyltransferase [EC:2.1.1.210] (crtF),0
KO:K09847,spheroidene monooxygenase [EC:1.14.15.9] (crtA),0
KO:K09880,"enolase-phosphatase E1 [EC:3.1.3.77] (mtnC, ENOPH1)",0
KO:K09881,acylglycerol kinase [EC:2.7.1.94] (AGK),0
KO:K09882,cobaltochelatase CobS [EC:6.6.1.2] (cobS),0
KO:K09883,cobaltochelatase CobT [EC:6.6.1.2] (cobT),0
KO:K09903,uridylate kinase [EC:2.7.4.22] (pyrH),1
KO:K10026,7-carboxy-7-deazaguanine synthase [EC:4.3.99.3] (queE),0
KO:K10027,phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31] (crtI),0
KO:K10046,"GDP-D-mannose 3', 5'-epimerase [EC:5.1.3.18 5.1.3.-] (GME)",0
KO:K10047,inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase [EC:3.1.3.25 3.1.3.93] (VTC4),0
KO:K10105,lipoyltransferase 1 (LIPT1),0
KO:K10150,cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase [EC:2.5.1.47 2.5.1.65 4.2.1.22] (cysO),0
KO:K10158,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 [EC:2.4.1.135] (B3GAT3),0
KO:K10187,germacradienol/geosmin synthase [EC:4.2.3.22 4.2.3.75 4.1.99.16] (cyc2),0
KO:K10206,LL-diaminopimelate aminotransferase [EC:2.6.1.83] (E2.6.1.83),0
KO:K10207,testosterone 17beta-dehydrogenase (NADP+) [EC:1.1.1.64] (HSD17B3),0
KO:K10213,ribosylpyrimidine nucleosidase [EC:3.2.2.8] (rihB),0
KO:K10214,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase [EC:1.17.99.3] (ACOX2)",0
KO:K10216,"2-hydroxymuconate-semialdehyde hydrolase [EC:3.7.1.9] (dmpD, xylF)",0
KO:K10217,"aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase [EC:1.2.1.32 1.2.1.85] (dmpC, xylG, praB)",0
KO:K10222,"2,6-dioxo-6-phenylhexa-3-enoate hydrolase [EC:3.7.1.8] (bphD)",0
KO:K10251,"17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330] (HSD17B12, KAR, IFA38)",0
KO:K10353,"deoxyadenosine kinase [EC:2.7.1.76] (E2.7.1.76, dak)",0
KO:K10437,phenylacetate 2-hydroxylase [EC:1.14.13.-] (PHACA),0
KO:K10524,nicotinamide/nicotinate riboside kinase [EC:2.7.1.22 2.7.1.173] (NRK1_2),0
KO:K10525,allene oxide cyclase [EC:5.3.99.6] (AOC),0
KO:K10526,OPC-8:0 CoA ligase 1 [EC:6.2.1.-] (OPCL1),0
KO:K10527,enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211] (MFP2),0
KO:K10532,heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78] (HGSNAT),0
KO:K10536,agmatine deiminase [EC:3.5.3.12] (aguA),0
KO:K10572,inositol-pentakisphosphate 2-kinase [EC:2.7.1.158] (IPPK),0
KO:K10676,"2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20] (tfdB)",0
KO:K10700,ethylbenzene hydroxylase subunit alpha [EC:1.17.99.2] (ebdA),0
KO:K10702,"2-hydroxy-6-oxohepta-2,4-dienoate hydroxylase [EC:3.7.1.-] (todF)",0
KO:K10705,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [EC:1.2.1.12] (GAPDHS)",0
KO:K10712,cysteamine dioxygenase [EC:1.13.11.19] (ADO),0
KO:K10714,methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-] (mtdB),0
KO:K10717,cytokinin trans-hydroxylase (CYP735A),0
KO:K10757,flavonol 3-O-glucosyltransferase [EC:2.4.1.91] (E2.4.1.91),0
KO:K10760,adenylate isopentenyltransferase (cytokinin synthase) (IPT),0
KO:K10764,O-succinylhomoserine sulfhydrylase [EC:2.5.1.-] (metZ),0
KO:K10775,phenylalanine ammonia-lyase [EC:4.3.1.24] (E4.3.1.24),0
KO:K10780,enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104] (fabL),0
KO:K10781,fatty acyl-ACP thioesterase B [EC:3.1.2.14 3.1.2.21] (FATB),0
KO:K10807,ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1] (RRM1),0
KO:K10808,ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1] (RRM2),0
KO:K10810,thiazole tautomerase (transcriptional regulator TenI) [EC:5.3.99.10] (tenI),0
KO:K10852,isopenicillin-N N-acyltransferase [EC:2.3.1.164] (PENDE),0
KO:K10944,methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39] (pmoA-amoA),0
KO:K10945,methane/ammonia monooxygenase subunit B (pmoB-amoB),0
KO:K10946,methane/ammonia monooxygenase subunit C (pmoC-amoC),0
KO:K10960,"geranylgeranyl reductase [EC:1.3.1.83] (chlP, bchP)",0
KO:K10977,methanogen homocitrate synthase [EC:2.3.3.14 2.3.3.-] (aksA),0
KO:K10978,methanogen homoisocitrate dehydrogenase [EC:1.1.1.87 1.1.1.-] (aksF),0
KO:K11001,"phosphatidylinositol glycan anchor biosynthesis, class Y (PIGY)",0
KO:K11002,GPI-N-acetylglucosaminyltransferase (ERI1),0
KO:K11067,N-acetylglutamate synthase [EC:2.3.1.1] (NAGS),0
KO:K11121,NAD-dependent histone deacetylase SIR2 [EC:3.5.1.-] (SIR2),0
KO:K11140,aminopeptidase N [EC:3.4.11.2] (ANPEP),0
KO:K11142,cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5] (LAP3),0
KO:K11146,short-chain dehydrogenase/reductase 3 [EC:1.1.1.300] (DHRS3),0
KO:K11147,dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-] (DHRS4),0
KO:K11148,dehydrogenase/reductase SDR family member 4-like protein 2 [EC:1.1.-.-] (DHRS4L2),0
KO:K11149,dehydrogenase/reductase SDR family member 9 [EC:1.1.-.-] (DHRS9),0
KO:K11150,retinol dehydrogenase 8 [EC:1.1.1.-] (RDH8),0
KO:K11151,retinol dehydrogenase 10 [EC:1.1.1.-] (RDH10),0
KO:K11152,retinol dehydrogenase 11 [EC:1.1.1.300] (RDH11),0
KO:K11153,retinol dehydrogenase 12 [EC:1.1.1.300] (RDH12),0
KO:K11154,retinol dehydrogenase 16 [EC:1.1.1.-] (RDH16),0
KO:K11155,diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76] (DGAT1),0
KO:K11160,diacylglycerol O-acyltransferase 2 [EC:2.3.1.20 2.3.1.75] (DGAT2),0
KO:K11175,phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2] (purN),1
